"datetime","open","high","low","close","numEvents","volume","value"
2017-01-10 09:31:00,51.65,51.73,51.6375,51.71,128,59912,3095551.75
2017-01-10 09:32:00,51.7,51.72,51.66,51.67,39,8513,439973.0625
2017-01-10 09:33:00,51.67,51.68,51.67,51.67,48,21720,1122281.25
2017-01-10 09:34:00,51.68,51.685,51.665,51.67,58,17796,919577.6875
2017-01-10 09:35:00,51.67,51.675,51.66,51.67,64,15222,786497
2017-01-10 09:36:00,51.66,51.67,51.54,51.56,356,143878,7424036
2017-01-10 09:37:00,51.57,51.59,51.56,51.56,63,15937,821875.5625
2017-01-10 09:38:00,51.57,51.61,51.565,51.6,58,11626,599719.25
2017-01-10 09:39:00,51.59,51.59,51.565,51.565,65,10900,562212.875
2017-01-10 09:40:00,51.56,51.585,51.55,51.575,100,26561,1369556.625
2017-01-10 09:41:00,51.58,51.585,51.56,51.565,163,55276,2850755.5
2017-01-10 09:42:00,51.57,51.6,51.57,51.5959,113,44613,2300900.25
2017-01-10 09:43:00,51.59,51.595,51.57,51.57,48,20353,1049994.25
2017-01-10 09:44:00,51.57,51.57,51.55,51.555,39,10648,549071.5
2017-01-10 09:45:00,51.555,51.57,51.55,51.57,97,30618,1578884
2017-01-10 09:46:00,51.58,51.58,51.565,51.58,52,9786,504722.7813
2017-01-10 09:47:00,51.57,51.58,51.56,51.575,116,43090,2222275.25
2017-01-10 09:48:00,51.57,51.5899,51.57,51.58,67,21203,1093654
2017-01-10 09:49:00,51.58,51.6,51.58,51.58,105,34231,1765866.625
2017-01-10 09:50:00,51.575,51.605,51.575,51.605,49,23420,1208354.75
2017-01-10 09:51:00,51.6058,51.6058,51.58,51.585,79,14435,744725.4375
2017-01-10 09:52:00,51.58,51.61,51.57,51.57,224,90734,4681352
2017-01-10 09:53:00,51.56,51.56,51.51,51.52,82,21102,1087330.625
2017-01-10 09:54:00,51.52,51.54,51.51,51.54,53,12360,636815.1875
2017-01-10 09:55:00,51.54,51.54,51.51,51.515,120,43906,2262048.25
