"datetime","open","high","low","close","numEvents","volume","value"
2017-01-04 09:31:00,69.95,70.11,69.95,70.11,363,116211,8133886
2017-01-04 09:32:00,70.1,70.12,70.01,70.08,368,85898,6018205
2017-01-04 09:33:00,70.09,70.12,70.08,70.09,265,48264,3383347.5
2017-01-04 09:34:00,70.09,70.095,70.045,70.08,246,47155,3304118.75
2017-01-04 09:35:00,70.075,70.16,70.07,70.133,366,55066,3861102.5
2017-01-04 09:36:00,70.13,70.22,70.13,70.175,337,59167,4153038.75
2017-01-04 09:37:00,70.18,70.2,70.16,70.19,226,48833,3427347
2017-01-04 09:38:00,70.19,70.215,70.155,70.21,219,41566,2917233
2017-01-04 09:39:00,70.21,70.24,70.205,70.24,206,30030,2108698.25
2017-01-04 09:40:00,70.24,70.245,70.18,70.19,308,64393,4521818
2017-01-04 09:41:00,70.1999,70.24,70.18,70.24,271,56801,3987358.5
2017-01-04 09:42:00,70.25,70.26,70.22,70.22,148,20588,1446172.375
2017-01-04 09:43:00,70.215,70.22,70.17,70.18,152,26036,1827595.75
2017-01-04 09:44:00,70.17,70.185,70.16,70.18,107,15911,1116540.875
2017-01-04 09:45:00,70.18,70.19,70.07,70.07,345,54227,3801994.5
2017-01-04 09:46:00,70.07,70.09,70.06,70.085,337,47361,3318898.25
2017-01-04 09:47:00,70.08,70.115,70.07,70.1,160,20460,1434163.75
2017-01-04 09:48:00,70.1001,70.13,70.1,70.12,74,10533,738547.8125
2017-01-04 09:49:00,70.11,70.13,70.11,70.1299,84,12178,853945.125
2017-01-04 09:50:00,70.13,70.16,70.1299,70.16,92,14584,1022972.5625
2017-01-04 09:51:00,70.16,70.2,70.15,70.2,103,19454,1365260.625
2017-01-04 09:52:00,70.195,70.2,70.17,70.19,83,16901,1186260
2017-01-04 09:53:00,70.19,70.22,70.1878,70.22,128,25618,1798456.375
2017-01-04 09:54:00,70.22,70.25,70.22,70.22,143,19823,1392178.625
2017-01-04 09:55:00,70.22,70.26,70.22,70.26,112,16500,1159119.375
2017-01-04 09:56:00,70.27,70.28,70.2,70.2,132,20773,1459458.25
2017-01-04 09:57:00,70.19,70.195,70.15,70.18,178,27552,1933473.875
2017-01-04 09:58:00,70.19,70.255,70.19,70.23,533,75614,5310485.5
2017-01-04 09:59:00,70.24,70.24,70.21,70.23,152,18407,1292636.75
2017-01-04 10:00:00,70.23,70.27,70.23,70.27,142,25389,1783424.125
2017-01-04 10:01:00,70.265,70.297,70.26,70.28,242,37140,2609991.75
2017-01-04 10:02:00,70.2863,70.2863,70.22,70.22,214,33459,2350303.5
2017-01-04 10:03:00,70.215,70.25,70.215,70.25,110,21061,1479263.25
2017-01-04 10:04:00,70.245,70.245,70.22,70.23,85,10550,740924
2017-01-04 10:05:00,70.235,70.2363,70.214,70.23,75,12799,898803.375
2017-01-04 10:06:00,70.24,70.245,70.2255,70.24,101,18963,1331899.25
2017-01-04 10:07:00,70.23,70.23,70.17,70.18,113,16403,1151465.75
2017-01-04 10:08:00,70.18,70.23,70.18,70.2147,129,19234,1350398.875
2017-01-04 10:09:00,70.22,70.22,70.18,70.18,121,15691,1101461.5
2017-01-04 10:10:00,70.185,70.185,70.13,70.16,182,29094,2040990.375
2017-01-04 10:11:00,70.15,70.175,70.15,70.17,133,25395,1781852.625
2017-01-04 10:12:00,70.165,70.18,70.151,70.16,82,13815,969387.625
2017-01-04 10:13:00,70.15,70.16,70.135,70.1369,72,9850,690962.25
2017-01-04 10:14:00,70.14,70.165,70.14,70.15,379,79907,5605950.5
2017-01-04 10:15:00,70.15,70.17,70.15,70.17,120,23100,1620691.125
2017-01-04 10:16:00,70.17,70.17,70.145,70.155,86,10658,747699
2017-01-04 10:17:00,70.152,70.2,70.152,70.195,78,9397,659420.8125
2017-01-04 10:18:00,70.2,70.22,70.185,70.21,142,26950,1891740.125
2017-01-04 10:19:00,70.21,70.21,70.19,70.2,103,13069,917469.875
2017-01-04 10:20:00,70.19,70.21,70.19,70.21,66,7700,540520.5
2017-01-04 10:21:00,70.2,70.22,70.2,70.21,113,17068,1198325.625
2017-01-04 10:22:00,70.22,70.22,70.2,70.21,60,7450,523074.375
2017-01-04 10:23:00,70.2168,70.22,70.19,70.19,68,10018,703338.8125
2017-01-04 10:24:00,70.19,70.195,70.16,70.16,73,10716,752061.625
2017-01-04 10:25:00,70.155,70.1665,70.14,70.1608,110,16444,1153657.875
2017-01-04 10:26:00,70.16,70.18,70.16,70.17,87,10001,701726.4375
2017-01-04 10:27:00,70.16,70.17,70.14,70.145,101,13930,977158.8125
